LineId,Content,EventId,EventTemplate
23,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.197:50010 is added to blk_8763662564934652249 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
24,Received block blk_-5861636720645142679 of size 67108864 from /10.251.70.211,E11,Received block <*> of size <*> from <*>
25,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.134:50010 is added to blk_7453815855294711849 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
26,Receiving block blk_-28342503914935090 src: /10.251.123.132:57542 dest: /10.251.123.132:50010,E13,Receiving block <*> src: <*>:<*> dest: <*>:<*>
27,Received block blk_8291449241650212794 of size 67108864 from /10.251.89.155,E11,Received block <*> of size <*> from <*>
28,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000487_0/part-00487. blk_-5319073033164653435,E7,BLOCK* NameSystem.allocateBlock: <*> <*>
29,Verification succeeded for blk_-4980916519894289629,E14,Verification succeeded for <*>
30,Received block blk_-5974833545991408899 of size 67108864 from /10.251.31.180,E11,Received block <*> of size <*> from <*>
31,Receiving block blk_-5009020203888190378 src: /10.251.199.19:52622 dest: /10.251.199.19:50010,E13,Receiving block <*> src: <*>:<*> dest: <*>:<*>
32,Received block blk_6921674711959888070 of size 67108864 from /10.251.65.203,E11,Received block <*> of size <*> from <*>
33,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_5165786360127153975 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
34,Receiving block blk_2937758977269298350 src: /10.251.194.129:37476 dest: /10.251.194.129:50010,E13,Receiving block <*> src: <*>:<*> dest: <*>:<*>
35,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.191:50010 is added to blk_673825774073966710 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
36,Received block blk_-7526945448667194862 of size 67108864 from /10.251.203.80,E11,Received block <*> of size <*> from <*>
37,Received block blk_-2094397855762091248 of size 67108864 from /10.251.126.83,E11,Received block <*> of size <*> from <*>
38,Received block blk_-8523968015014407246 of size 67108864 from /10.251.214.225,E11,Received block <*> of size <*> from <*>
39,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.89.155:50010 is added to blk_8181993091797661153 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
40,Receiving block blk_-6276023454199613372 src: /10.251.65.237:34085 dest: /10.251.65.237:50010,E13,Receiving block <*> src: <*>:<*> dest: <*>:<*>
41,Received block blk_4755566011267050000 of size 67108864 from /10.251.75.79,E11,Received block <*> of size <*> from <*>
42,Received block blk_-3909548841543565741 of size 3542967 from /10.251.195.33,E11,Received block <*> of size <*> from <*>
43,Receiving block blk_-6809181994368905854 src: /10.250.17.225:51754 dest: /10.250.17.225:50010,E13,Receiving block <*> src: <*>:<*> dest: <*>:<*>
44,Received block blk_8829027411458566099 of size 67108864 from /10.251.38.214,E11,Received block <*> of size <*> from <*>
45,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.50:50010 is added to blk_-29548654251973735 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
46,PacketResponder 1 for block blk_-5073870177832699716 terminating,E10,PacketResponder <*> for block <*> terminating
47,Received block blk_-8241093737585222406 of size 67108864 from /10.250.5.161,E11,Received block <*> of size <*> from <*>
48,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.228:50010 is added to blk_-2480595760294717232 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
49,PacketResponder 0 for block blk_7791237942696729620 terminating,E10,PacketResponder <*> for block <*> terminating
50,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.202.134:50010 is added to blk_2113880130496815041 size 3549917,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
51,Received block blk_1064470652608359218 of size 67108864 from /10.251.39.242,E11,Received block <*> of size <*> from <*>
52,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.8:50010 is added to blk_-1661553043410372067 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
53,PacketResponder 1 for block blk_-1527267659500322006 terminating,E10,PacketResponder <*> for block <*> terminating
54,PacketResponder 1 for block blk_4886940526690879848 terminating,E10,PacketResponder <*> for block <*> terminating
55,Received block blk_-2452477352812192142 of size 67108864 from /10.250.7.244,E11,Received block <*> of size <*> from <*>
56,PacketResponder 0 for block blk_-4229375751333894621 terminating,E10,PacketResponder <*> for block <*> terminating
57,Receiving block blk_-774267833966018354 src: /10.251.38.53:51057 dest: /10.251.38.53:50010,E13,Receiving block <*> src: <*>:<*> dest: <*>:<*>
58,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_001648_0/part-01648. blk_2513940824125131775,E7,BLOCK* NameSystem.allocateBlock: <*> <*>
59,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_001866_0/part-01866. blk_-1282453782148343691,E7,BLOCK* NameSystem.allocateBlock: <*> <*>
60,Received block blk_-518701095493827363 of size 67108864 from /10.251.214.67,E11,Received block <*> of size <*> from <*>
61,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.50:50010 is added to blk_-2530087534157630851 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
62,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.198.196:50010 is added to blk_427714267500527780 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
63,Received block blk_-967145856473901804 of size 67108864 from /10.250.6.191,E11,Received block <*> of size <*> from <*>
64,Received block blk_8408125361497769001 of size 67108864 from /10.251.70.211,E11,Received block <*> of size <*> from <*>
65,Received block blk_-1614641487214609125 of size 67108864 from /10.251.193.175,E11,Received block <*> of size <*> from <*>
66,Received block blk_7577595658377008671 of size 67108864 from /10.251.71.97,E11,Received block <*> of size <*> from <*>
67,Received block blk_3777400576053320362 of size 67108864 from /10.251.31.5,E11,Received block <*> of size <*> from <*>
68,PacketResponder 0 for block blk_-5852844080027817147 terminating,E10,PacketResponder <*> for block <*> terminating
69,Received block blk_-2129171714384027465 of size 67108864 from /10.251.75.228,E11,Received block <*> of size <*> from <*>
70,Verification succeeded for blk_-2827716238972737794,E14,Verification succeeded for <*>
71,Receiving block blk_-3509323198988774369 src: /10.250.6.214:52922 dest: /10.250.6.214:50010,E13,Receiving block <*> src: <*>:<*> dest: <*>:<*>
72,PacketResponder 0 for block blk_9093049293972551787 terminating,E10,PacketResponder <*> for block <*> terminating
73,Deleting block blk_1781953582842324563 file /mnt/hadoop/dfs/data/current/subdir5/blk_1781953582842324563,E9,Deleting block <*> file <*>
74,10.251.194.213:50010 Served block blk_-7724713468912166542 to /10.251.203.80,E1,<*>:<*> Served block <*> to <*>
75,10.251.91.229:50010 Served block blk_-3358448553918665902 to /10.251.91.229,E1,<*>:<*> Served block <*> to <*>
76,10.251.39.192:50010 Served block blk_-5341992729755584578 to /10.251.39.192,E1,<*>:<*> Served block <*> to <*>
77,10.250.5.237:50010 Served block blk_3166960787499091856 to /10.251.43.147,E1,<*>:<*> Served block <*> to <*>
78,10.251.30.85:50010:Got exception while serving blk_-2918118818249673980 to /10.251.90.64:,E3,<*>:<*>:Got exception while serving <*> to <*>:
79,10.251.126.255:50010:Got exception while serving blk_8376667364205250596 to /10.251.91.159:,E3,<*>:<*>:Got exception while serving <*> to <*>:
80,10.251.71.68:50010 Served block blk_-2794533871450434534 to /10.251.199.150,E1,<*>:<*> Served block <*> to <*>
81,10.251.123.132:50010:Got exception while serving blk_3763728533434719668 to /10.251.38.214:,E3,<*>:<*>:Got exception while serving <*> to <*>:
82,10.250.13.188:50010:Got exception while serving blk_6241141267506413726 to /10.251.194.245:,E3,<*>:<*>:Got exception while serving <*> to <*>:
83,10.251.214.32:50010 Served block blk_-6520030462660619051 to /10.251.215.70,E1,<*>:<*> Served block <*> to <*>
84,10.251.199.19:50010:Got exception while serving blk_8466246428293623262 to /10.251.106.37:,E3,<*>:<*>:Got exception while serving <*> to <*>:
85,10.250.9.207:50010:Got exception while serving blk_-3140754468249228022 to /10.250.9.207:,E3,<*>:<*>:Got exception while serving <*> to <*>:
86,10.251.202.134:50010:Got exception while serving blk_3441699978641526775 to /10.251.126.5:,E3,<*>:<*>:Got exception while serving <*> to <*>:
87,10.250.6.214:50010 Served block blk_5739119717322549945 to /10.251.43.115,E1,<*>:<*> Served block <*> to <*>
88,10.250.14.196:50010:Got exception while serving blk_-305633040016166849 to /10.251.38.53:,E3,<*>:<*>:Got exception while serving <*> to <*>:
89,10.251.107.227:50010:Got exception while serving blk_-6290631608800952376 to /10.251.109.209:,E3,<*>:<*>:Got exception while serving <*> to <*>:
90,10.251.203.166:50010 Served block blk_8787656642683881295 to /10.251.107.98,E1,<*>:<*> Served block <*> to <*>
91,10.251.90.64:50010:Got exception while serving blk_-4841792440390267307 to /10.251.90.239:,E3,<*>:<*>:Got exception while serving <*> to <*>:
92,10.250.10.144:50010:Got exception while serving blk_5126469776250053435 to /10.250.11.100:,E3,<*>:<*>:Got exception while serving <*> to <*>:
93,10.251.71.146:50010:Got exception while serving blk_-2032740670708110312 to /10.251.197.161:,E3,<*>:<*>:Got exception while serving <*> to <*>:
94,10.251.67.113:50010:Got exception while serving blk_-62891505109755100 to /10.250.7.96:,E3,<*>:<*>:Got exception while serving <*> to <*>:
95,10.251.74.79:50010:Got exception while serving blk_2244903517044280975 to /10.251.74.134:,E3,<*>:<*>:Got exception while serving <*> to <*>:
96,10.251.214.112:50010:Got exception while serving blk_5905933788014151041 to /10.251.214.112:,E3,<*>:<*>:Got exception while serving <*> to <*>:
97,10.251.111.80:50010 Served block blk_6296828743242110158 to /10.251.42.246,E1,<*>:<*> Served block <*> to <*>
98,10.251.43.210:50010:Got exception while serving blk_2969087638814291714 to /10.251.199.86:,E3,<*>:<*>:Got exception while serving <*> to <*>:
99,10.251.126.255:50010:Got exception while serving blk_2879780987351022871 to /10.251.39.144:,E3,<*>:<*>:Got exception while serving <*> to <*>:
100,10.251.73.220:50010:Got exception while serving blk_4934527196392001803 to /10.251.203.246:,E3,<*>:<*>:Got exception while serving <*> to <*>:
101,10.251.73.188:50010:Got exception while serving blk_7517964792804498202 to /10.250.6.191:,E3,<*>:<*>:Got exception while serving <*> to <*>:
102,10.251.35.1:50010:Got exception while serving blk_7940316270494947483 to /10.251.122.38:,E3,<*>:<*>:Got exception while serving <*> to <*>:
103,10.251.90.134:50010:Got exception while serving blk_7154985168984871115 to /10.251.110.160:,E3,<*>:<*>:Got exception while serving <*> to <*>:
104,Received block blk_-6867873931012347356 of size 67108864 from /10.251.39.64,E11,Received block <*> of size <*> from <*>
105,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.19:50010 is added to blk_6093743385844975689 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
106,Receiving block blk_8692428775973608797 src: /10.250.10.213:56574 dest: /10.250.10.213:50010,E13,Receiving block <*> src: <*>:<*> dest: <*>:<*>
107,PacketResponder 0 for block blk_-6837050820114491742 terminating,E10,PacketResponder <*> for block <*> terminating
108,Received block blk_-5195432543794777448 of size 67108864 from /10.250.10.6,E11,Received block <*> of size <*> from <*>
109,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.68:50010 is added to blk_1636660629634995787 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
110,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.79:50010 is added to blk_467589865104023338 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
111,Received block blk_7929144620252342335 of size 67108864 from /10.251.31.5,E11,Received block <*> of size <*> from <*>
112,Receiving block blk_-1798958443298220150 src: /10.251.111.209:57419 dest: /10.251.111.209:50010,E13,Receiving block <*> src: <*>:<*> dest: <*>:<*>
113,PacketResponder 0 for block blk_-54240672253074715 terminating,E10,PacketResponder <*> for block <*> terminating
114,Receiving block blk_-7172347691639518373 src: /10.251.111.37:35327 dest: /10.251.111.37:50010,E13,Receiving block <*> src: <*>:<*> dest: <*>:<*>
115,Receiving block blk_-6412155847905320411 src: /10.251.30.85:58995 dest: /10.251.30.85:50010,E13,Receiving block <*> src: <*>:<*> dest: <*>:<*>
116,Receiving block blk_699651392443620263 src: /10.251.70.5:34703 dest: /10.251.70.5:50010,E13,Receiving block <*> src: <*>:<*> dest: <*>:<*>
117,Receiving block blk_-8788032532930439012 src: /10.251.126.255:41104 dest: /10.251.126.255:50010,E13,Receiving block <*> src: <*>:<*> dest: <*>:<*>
118,Received block blk_-3455521536483250153 of size 67108864 from /10.251.106.37,E11,Received block <*> of size <*> from <*>
119,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.85:50010 is added to blk_-7017553867379051457 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
120,Receiving block blk_-1259190292740306590 src: /10.251.65.203:36289 dest: /10.251.65.203:50010,E13,Receiving block <*> src: <*>:<*> dest: <*>:<*>
121,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000296_0/part-00296. blk_-6620182933895093708,E7,BLOCK* NameSystem.allocateBlock: <*> <*>
122,PacketResponder 1 for block blk_2028803850179311599 terminating,E10,PacketResponder <*> for block <*> terminating
123,Receiving block blk_-8562334328670278932 src: /10.251.194.147:46714 dest: /10.251.194.147:50010,E13,Receiving block <*> src: <*>:<*> dest: <*>:<*>
124,PacketResponder 1 for block blk_-8108913101671416218 terminating,E10,PacketResponder <*> for block <*> terminating
125,PacketResponder 0 for block blk_-7640601843607665080 terminating,E10,PacketResponder <*> for block <*> terminating
126,Receiving block blk_7654726977769174867 src: /10.251.110.160:49990 dest: /10.251.110.160:50010,E13,Receiving block <*> src: <*>:<*> dest: <*>:<*>
127,PacketResponder 1 for block blk_8320088109701056055 terminating,E10,PacketResponder <*> for block <*> terminating
128,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.226:50010 is added to blk_4585055992495043771 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
129,Received block blk_-4330512786228504138 of size 67108864 from /10.251.67.225,E11,Received block <*> of size <*> from <*>
130,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.179:50010 is added to blk_4628142183191390143 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
131,PacketResponder 2 for block blk_-6766351519628312408 terminating,E10,PacketResponder <*> for block <*> terminating
132,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.5.237:50010 is added to blk_-476906696485288376 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
133,PacketResponder 0 for block blk_-7436749154361133879 terminating,E10,PacketResponder <*> for block <*> terminating
134,Receiving block blk_7061131805920430446 src: /10.250.7.32:53397 dest: /10.250.7.32:50010,E13,Receiving block <*> src: <*>:<*> dest: <*>:<*>
135,Received block blk_-684595390732854503 of size 67108864 from /10.250.6.191,E11,Received block <*> of size <*> from <*>
136,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_-6956067134432991406 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
137,PacketResponder 0 for block blk_549647953114643908 terminating,E10,PacketResponder <*> for block <*> terminating
138,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000230_0/part-00230. blk_559204981722276126,E7,BLOCK* NameSystem.allocateBlock: <*> <*>
139,PacketResponder 1 for block blk_-165500353496111884 terminating,E10,PacketResponder <*> for block <*> terminating
140,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000169_0/part-00169. blk_-7105305952901940477,E7,BLOCK* NameSystem.allocateBlock: <*> <*>
141,Receiving block blk_-9103764593642564543 src: /10.251.43.115:46385 dest: /10.251.43.115:50010,E13,Receiving block <*> src: <*>:<*> dest: <*>:<*>
142,PacketResponder 0 for block blk_3160319368100972992 terminating,E10,PacketResponder <*> for block <*> terminating
143,Received block blk_-562725280853087685 of size 67108864 from /10.251.91.84,E11,Received block <*> of size <*> from <*>
144,PacketResponder 1 for block blk_4568377692254637284 terminating,E10,PacketResponder <*> for block <*> terminating
145,Receiving block blk_-5217146995455608468 src: /10.251.214.67:38871 dest: /10.251.214.67:50010,E13,Receiving block <*> src: <*>:<*> dest: <*>:<*>
146,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.225:50010 is added to blk_7481361125021302112 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
147,Received block blk_-71429470616906355 of size 67108864 from /10.250.19.16,E11,Received block <*> of size <*> from <*>
148,Receiving block blk_-522892190802801712 src: /10.251.74.134:39584 dest: /10.251.74.134:50010,E13,Receiving block <*> src: <*>:<*> dest: <*>:<*>
149,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.19:50010 is added to blk_-3249711809227781266 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
150,Receiving block blk_-6329494504520216748 src: /10.251.25.237:39332 dest: /10.251.25.237:50010,E13,Receiving block <*> src: <*>:<*> dest: <*>:<*>
151,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0/part-00318. blk_-207775976836691685,E7,BLOCK* NameSystem.allocateBlock: <*> <*>
152,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.4:50010 is added to blk_5114010683183383297 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
153,PacketResponder 1 for block blk_-7656610147924319419 terminating,E10,PacketResponder <*> for block <*> terminating
154,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0/part-00318. blk_2096692261399680562,E7,BLOCK* NameSystem.allocateBlock: <*> <*>
155,PacketResponder 0 for block blk_-6500549130351529113 terminating,E10,PacketResponder <*> for block <*> terminating
156,Receiving block blk_-8255732027871411321 src: /10.251.39.179:33950 dest: /10.251.39.179:50010,E13,Receiving block <*> src: <*>:<*> dest: <*>:<*>
157,PacketResponder 2 for block blk_-2896670847306153652 terminating,E10,PacketResponder <*> for block <*> terminating
158,Receiving block blk_-8856628810470361280 src: /10.250.5.237:41923 dest: /10.250.5.237:50010,E13,Receiving block <*> src: <*>:<*> dest: <*>:<*>
159,Received block blk_3463540868626173125 of size 67108864 from /10.251.30.134,E11,Received block <*> of size <*> from <*>
160,Received block blk_-5309211894896608429 of size 67108864 from /10.251.202.181,E11,Received block <*> of size <*> from <*>
161,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.240:50010 is added to blk_-1055254430948037872 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
162,Receiving block blk_3962600675982666210 src: /10.251.123.195:37374 dest: /10.251.123.195:50010,E13,Receiving block <*> src: <*>:<*> dest: <*>:<*>
163,PacketResponder 0 for block blk_-730776401372551814 terminating,E10,PacketResponder <*> for block <*> terminating
164,PacketResponder 2 for block blk_-7553009628768897700 terminating,E10,PacketResponder <*> for block <*> terminating
165,Received block blk_3068335169639013019 of size 67108864 from /10.251.71.68,E11,Received block <*> of size <*> from <*>
166,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.239:50010 is added to blk_-9069971851590882719 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
167,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.4:50010 is added to blk_-8924134715029713489 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
168,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.146:50010 is added to blk_278357163850888 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
169,Receiving block blk_-5135777574223073423 src: /10.251.65.237:48648 dest: /10.251.65.237:50010,E13,Receiving block <*> src: <*>:<*> dest: <*>:<*>
170,PacketResponder 2 for block blk_-1148756466197125339 terminating,E10,PacketResponder <*> for block <*> terminating
171,PacketResponder 1 for block blk_9074030793567748915 terminating,E10,PacketResponder <*> for block <*> terminating
172,Received block blk_-4067446915270471579 of size 25933924 from /10.251.110.8,E11,Received block <*> of size <*> from <*>
173,PacketResponder 0 for block blk_3259872359515191972 terminating,E10,PacketResponder <*> for block <*> terminating
174,PacketResponder 1 for block blk_5963816136267066159 terminating,E10,PacketResponder <*> for block <*> terminating
175,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000138_0/part-00138. blk_-210021574616486609,E7,BLOCK* NameSystem.allocateBlock: <*> <*>
176,Verification succeeded for blk_-1547954353065580372,E14,Verification succeeded for <*>
177,Receiving block blk_-8524274644018377752 src: /10.251.42.16:33011 dest: /10.251.42.16:50010,E13,Receiving block <*> src: <*>:<*> dest: <*>:<*>
178,Receiving block blk_-2015110815660478655 src: /10.251.35.1:53344 dest: /10.251.35.1:50010,E13,Receiving block <*> src: <*>:<*> dest: <*>:<*>
179,Received block blk_7484759945731484842 of size 67108864 from /10.251.203.149,E11,Received block <*> of size <*> from <*>
180,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.242:50010 is added to blk_-4110733372292809607 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
181,Received block blk_-7152190882826520998 of size 67108864 from /10.250.14.143,E11,Received block <*> of size <*> from <*>
182,Receiving block blk_-6543889749770222531 src: /10.251.107.98:56224 dest: /10.251.107.98:50010,E13,Receiving block <*> src: <*>:<*> dest: <*>:<*>
183,Received block blk_8772892713521115147 of size 67108864 from /10.251.194.245,E11,Received block <*> of size <*> from <*>
184,Received block blk_-6979800421545566530 of size 67108864 from /10.250.10.176,E11,Received block <*> of size <*> from <*>
185,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_000382_0/part-00382. blk_8935202950442998446,E7,BLOCK* NameSystem.allocateBlock: <*> <*>
186,PacketResponder 1 for block blk_-4799092443170733505 terminating,E10,PacketResponder <*> for block <*> terminating
187,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_000392_0/part-00392. blk_-3010126661650043258,E7,BLOCK* NameSystem.allocateBlock: <*> <*>
188,PacketResponder 2 for block blk_-5215520749152394224 terminating,E10,PacketResponder <*> for block <*> terminating
189,PacketResponder 0 for block blk_397848436489409658 terminating,E10,PacketResponder <*> for block <*> terminating
190,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.86:50010 is added to blk_-9181958042427679309 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
191,Received block blk_-5124326558394984439 of size 67108864 from /10.251.122.79,E11,Received block <*> of size <*> from <*>
192,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.37:50010 is added to blk_-4741127506068309449 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
193,PacketResponder 1 for block blk_-4937215748597091532 terminating,E10,PacketResponder <*> for block <*> terminating
194,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.25.237:50010 is added to blk_541463031152673662 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
